timestamp,vehicle_id,site_lat,site_lon,ambient_temp_c,relative_humidity,solar_radiation_wm2,wind_speed_ms,reefer_internal_temp,door_open_minutes,wbgt,cooling_load_mw,delivery_delay_min,worker_incident_flag,q10_recovery_temp,thermal_lag_hours
2026-06-30 13:00:00,V103,33.484041941591755,-112.04559491486356,46.14,23.1,543.1,5.21,3.88,11,39.57,34.67,5.62,1,32.07,691.71
2026-06-30 14:00:00,V102,33.4089302209902,-111.95751736813322,42.71,18.0,497.7,5.66,3.43,7,34.37,-1.81,0.91,1,23.2,544.71
2026-06-30 15:00:00,V103,33.56915590228939,-112.123853676553,40.34,39.9,541.5,3.21,5.44,7,38.92,3.03,3.41,0,23.01,443.14
2026-06-30 16:00:00,V102,33.350656262003305,-112.12625776820816,37.18,36.2,511.2,4.35,6.12,6,34.29,-0.15,-3.88,0,20.13,307.71
2026-06-30 17:00:00,V102,33.45211533115963,-112.07917068046132,35.7,33.5,747.9,5.21,5.29,6,32.33,-0.96,-0.17,0,19.01,244.29
2026-06-30 18:00:00,V102,33.4794337888107,-111.93160716072671,31.94,19.7,301.5,2.8,1.34,8,25.87,1.58,-3.32,0,18.19,83.14
2026-06-30 19:00:00,V101,33.31001508053591,-112.19986716556885,33.65,29.4,348.2,2.2,3.04,6,29.26,-5.86,-0.03,0,16.85,156.43
2026-06-30 20:00:00,V102,33.40910793742684,-111.92958507100742,32.17,38.4,335.4,5.65,3.73,10,29.45,2.53,0.12,0,21.71,93.0
2026-06-30 21:00:00,V102,33.51979057041025,-112.15385789260752,32.23,24.1,396.9,3.34,1.23,6,26.99,-3.68,-4.58,0,15.22,95.57
2026-06-30 22:00:00,V101,33.54611325223469,-111.90297408717976,31.45,24.4,593.9,3.23,2.69,13,26.61,-8.28,6.1,0,23.61,62.14
2026-06-30 23:00:00,V101,33.393948598445185,-111.91354590208846,31.91,15.1,283.4,1.48,3.71,5,25.04,1.44,2.66,0,14.81,81.86
